"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.311132854E1,8.666976929E-2,7.783813477E-2,9.842033386E0,9.842722774E0
1.312129854E1,7.843688965E-2,6.855743408E-2,9.835447083E0,9.835998769E0
1.313126754E1,7.349716187E-2,7.334747314E-2,9.832303619E0,9.832851883E0
1.314123654E1,8.487350464E-2,7.604187012E-2,9.836045837E0,9.836705932E0
1.315120554E1,8.397537231E-2,7.619155884E-2,9.834698639E0,9.835352273E0
1.316117454E1,7.544311523E-2,7.723937988E-2,9.843530273E0,9.844122400E0
1.317114354E1,7.664062500E-2,8.202941895E-2,9.838590546E0,9.839230993E0
1.318111254E1,8.696914673E-2,7.050338745E-2,9.841734009E0,9.842370785E0
1.319108154E1,7.963439941E-2,7.319778442E-2,9.826615448E0,9.827210729E0
1.320105054E1,8.083190918E-2,6.990463257E-2,9.831106110E0,9.831686925E0
1.321101954E1,7.918533325E-2,7.559280396E-2,9.830806732E0,9.831416256E0
1.322098854E1,8.202941895E-2,8.068222046E-2,9.834099884E0,9.834772950E0
1.323095754E1,7.708969116E-2,7.888595581E-2,9.832752686E0,9.833371303E0
1.324092654E1,7.664062500E-2,8.232879639E-2,9.821825409E0,9.822469454E0
1.325089654E1,8.098159790E-2,7.649093628E-2,9.832902374E0,9.833533342E0
1.326086554E1,8.008346558E-2,8.487350464E-2,9.841734009E0,9.842425777E0
1.327083554E1,7.229965210E-2,7.499404907E-2,9.837393036E0,9.837944556E0
1.328080454E1,8.427474976E-2,7.753875732E-2,9.831555176E0,9.832222112E0
1.329077354E1,9.235794067E-2,8.681945801E-2,9.833201752E0,9.834018726E0
1.330074254E1,8.532257080E-2,7.694000244E-2,9.823471985E0,9.824143807E0
1.331071154E1,8.741821289E-2,7.649093628E-2,9.830806732E0,9.831492960E0
1.332068054E1,8.786727905E-2,7.753875732E-2,9.827513580E0,9.828212253E0
1.333064954E1,7.873626709E-2,6.930587769E-2,9.835896149E0,9.836455447E0
1.334061854E1,7.259902954E-2,6.855743408E-2,9.840386810E0,9.840893421E0
1.335058746E1,8.008346558E-2,7.484436035E-2,9.829908600E0,9.830519728E0
1.336055646E1,7.499404907E-2,7.813751221E-2,9.824220428E0,9.824817383E0
1.337052546E1,8.247848511E-2,7.813751221E-2,9.825567627E0,9.826224471E0
1.338049346E1,7.679031372E-2,7.349716187E-2,9.840536499E0,9.841110566E0
1.339046146E1,7.619155884E-2,8.098159790E-2,9.841284943E0,9.841913051E0
1.340043046E1,8.158035278E-2,8.173004150E-2,9.828411713E0,9.829090087E0
1.341039846E1,7.619155884E-2,8.143066406E-2,9.826465759E0,9.827098525E0
1.342036746E1,7.783813477E-2,7.454498291E-2,9.828112335E0,9.828703262E0
1.343033646E1,7.574249268E-2,7.394622803E-2,9.846374359E0,9.846943332E0
1.344030546E1,7.843688965E-2,7.289840698E-2,9.835896149E0,9.836479023E0
1.345027446E1,8.217910767E-2,7.813751221E-2,9.824669495E0,9.825323891E0
1.346024446E1,8.487350464E-2,7.993377686E-2,9.826914825E0,9.827606418E0
1.347021346E1,7.738906860E-2,7.798782349E-2,9.826316071E0,9.826930278E0
1.348018246E1,7.918533325E-2,8.277786255E-2,9.830357666E0,9.831025091E0
1.349015146E1,8.577163696E-2,8.217910767E-2,9.834249573E0,9.834966946E0
1.350011946E1,8.247848511E-2,7.409591675E-2,9.828561401E0,9.829186748E0
1.351008746E1,8.187973022E-2,8.726852417E-2,9.835447083E0,9.836175039E0
1.352005446E1,7.828720093E-2,8.532257080E-2,9.830657043E0,9.831339010E0
1.353002246E1,8.262817383E-2,7.679031372E-2,9.828411713E0,9.829059007E0
1.353999046E1,8.652008057E-2,7.634124756E-2,9.845925293E0,9.846601372E0
1.354995946E1,8.936416626E-2,7.768844604E-2,9.857451324E0,9.858162509E0
1.355992746E1,7.574249268E-2,7.334747314E-2,9.831854553E0,9.832419882E0
1.356989646E1,8.217910767E-2,7.469467163E-2,9.824370117E0,9.824997756E0
1.357986546E1,7.649093628E-2,7.723937988E-2,9.822124786E0,9.822726307E0
1.358983446E1,7.888595581E-2,7.274871826E-2,9.820777588E0,9.821363846E0
1.359980346E1,7.649093628E-2,7.110214233E-2,9.837692413E0,9.838246714E0
1.360977146E1,7.918533325E-2,8.187973022E-2,9.835447083E0,9.836106644E0
1.361974046E1,7.948471069E-2,8.666976929E-2,9.834099884E0,9.834802997E0
1.362970846E1,8.517288208E-2,8.202941895E-2,9.830507355E0,9.831218546E0
1.363967746E1,8.158035278E-2,8.128097534E-2,9.841434631E0,9.842108390E0
1.364964546E1,7.993377686E-2,8.442443848E-2,9.836045837E0,9.836732924E0
1.365961446E1,8.966354370E-2,8.322692871E-2,9.831555176E0,9.832316281E0
1.366958246E1,8.816665649E-2,7.798782349E-2,9.819131012E0,9.819836521E0
1.367955046E1,8.367599487E-2,7.349716187E-2,9.827513580E0,9.828144620E0
1.368951846E1,8.143066406E-2,7.933502197E-2,9.822873230E0,9.823531111E0
1.369948746E1,8.532257080E-2,7.379653931E-2,9.821226654E0,9.821874508E0
1.370945546E1,7.738906860E-2,7.664062500E-2,9.824519806E0,9.825123524E0
1.371942446E1,8.607101440E-2,7.768844604E-2,9.825268250E0,9.825952365E0
1.372939446E1,7.679031372E-2,7.858657837E-2,9.831405487E0,9.832019449E0
1.373936246E1,7.978408813E-2,7.993377686E-2,9.818532257E0,9.819181768E0
1.374933146E1,7.304809570E-2,7.723937988E-2,9.837542725E0,9.838117137E0
1.375929946E1,7.409591675E-2,8.053253174E-2,9.835147705E0,9.835756507E0
1.376926746E1,8.861572266E-2,7.289840698E-2,9.832303619E0,9.832973171E0
1.377923546E1,8.981323242E-2,7.110214233E-2,9.828561401E0,9.829228919E0
1.378920446E1,7.424560547E-2,7.738906860E-2,9.830058289E0,9.830643287E0
1.379917246E1,7.873626709E-2,7.529342651E-2,9.838440857E0,9.839044008E0
1.380914046E1,7.783813477E-2,7.783813477E-2,9.827962646E0,9.828579110E0
1.381910946E1,8.262817383E-2,8.083190918E-2,9.838141479E0,9.838820508E0
1.382907846E1,8.143066406E-2,7.484436035E-2,9.832752686E0,9.833374701E0
1.383904646E1,9.086105347E-2,8.277786255E-2,9.829609222E0,9.830377682E0
1.384901446E1,8.487350464E-2,7.544311523E-2,9.835896149E0,9.836551643E0
1.385898246E1,8.562194824E-2,8.173004150E-2,9.837842102E0,9.838554169E0
1.386895046E1,8.427474976E-2,7.005432129E-2,9.833950195E0,9.834560808E0
1.387891846E1,6.780899048E-2,8.637039185E-2,9.833800507E0,9.834413572E0
1.388888646E1,6.975494385E-2,8.173004150E-2,9.839488678E0,9.840075355E0
1.389885446E1,7.364685059E-2,8.053253174E-2,9.829609222E0,9.830214993E0
1.390882246E1,7.170089722E-2,7.768844604E-2,9.832153931E0,9.832722280E0
1.391879146E1,8.756790161E-2,7.963439941E-2,9.834249573E0,9.834961842E0
1.392875946E1,8.861572266E-2,7.604187012E-2,9.845176849E0,9.845869302E0
1.393872846E1,7.963439941E-2,7.304809570E-2,9.832902374E0,9.833496162E0
1.394869646E1,8.083190918E-2,7.185058594E-2,9.830956421E0,9.831551274E0
1.395866446E1,8.981323242E-2,7.948471069E-2,9.834548950E0,9.835280234E0
1.396863246E1,8.771759033E-2,8.068222046E-2,9.844428406E0,9.845149802E0
1.397860146E1,7.499404907E-2,7.723937988E-2,9.838889923E0,9.839478896E0
1.398856946E1,7.334747314E-2,7.559280396E-2,9.833052063E0,9.833616171E0
1.399853746E1,7.768844604E-2,7.574249268E-2,9.831555176E0,9.832153863E0
1.400850646E1,8.023315430E-2,7.978408813E-2,9.834998016E0,9.835648878E0
1.401847446E1,8.202941895E-2,7.948471069E-2,9.833800507E0,9.834463841E0
1.402844346E1,7.858657837E-2,7.978408813E-2,9.834249573E0,9.834887188E0
1.403841246E1,8.681945801E-2,8.008346558E-2,9.823921051E0,9.824631077E0
1.404838046E1,8.637039185E-2,7.948471069E-2,9.823172607E0,9.823873866E0
1.405834846E1,7.664062500E-2,7.289840698E-2,9.830956421E0,9.831525421E0
1.406831646E1,7.155120850E-2,7.214996338E-2,9.821526031E0,9.822051658E0
1.407828346E1,8.607101440E-2,6.840774536E-2,9.822124786E0,9.822740104E0
1.408825246E1,8.187973022E-2,7.424560547E-2,9.826166382E0,9.826788003E0
1.409822046E1,8.217910767E-2,7.409591675E-2,9.829908600E0,9.830531353E0
1.410818946E1,7.484436035E-2,7.843688965E-2,9.834698639E0,9.835296200E0
1.411815746E1,8.891510010E-2,7.798782349E-2,9.821226654E0,9.821938759E0
1.412812446E1,8.232879639E-2,7.514373779E-2,9.836494904E0,9.837126440E0
1.413809246E1,7.783813477E-2,7.708969116E-2,9.839788055E0,9.840397887E0
1.414806046E1,7.738906860E-2,8.008346558E-2,9.841135254E0,9.841765366E0
1.415802746E1,8.622070312E-2,8.382568359E-2,9.832453308E0,9.833188639E0
1.416799546E1,7.978408813E-2,7.828720093E-2,9.830657043E0,9.831292504E0
1.417796346E1,7.873626709E-2,7.394622803E-2,9.828561401E0,9.829154931E0
1.418793146E1,7.873626709E-2,7.738906860E-2,9.829160156E0,9.829780152E0
1.419789846E1,8.352630615E-2,7.529342651E-2,9.831405487E0,9.832048596E0
1.420786646E1,7.050338745E-2,7.514373779E-2,9.837093658E0,9.837633300E0
1.421783446E1,7.574249268E-2,7.574249268E-2,9.827962646E0,9.828546364E0
1.422780246E1,7.783813477E-2,6.990463257E-2,9.827513580E0,9.828070442E0
1.423776946E1,8.098159790E-2,6.840774536E-2,9.830507355E0,9.831078908E0
1.424773646E1,8.292755127E-2,7.619155884E-2,9.834399261E0,9.835044025E0
1.425770346E1,8.277786255E-2,8.038284302E-2,9.843081207E0,9.843757475E0
1.426767146E1,7.858657837E-2,7.649093628E-2,9.833501129E0,9.834112628E0
1.427763946E1,7.349716187E-2,7.364685059E-2,9.832153931E0,9.832704440E0
1.428760846E1,8.562194824E-2,8.113128662E-2,9.832004242E0,9.832711773E0
1.429757646E1,8.292755127E-2,7.664062500E-2,9.828561401E0,9.829210039E0
1.430754646E1,7.858657837E-2,8.008346558E-2,9.829758911E0,9.830399252E0
1.431751446E1,7.963439941E-2,7.185058594E-2,9.837991791E0,9.838576453E0
1.432748146E1,7.394622803E-2,6.900650024E-2,9.846673737E0,9.847193185E0
1.433744946E1,8.158035278E-2,7.963439941E-2,9.835596771E0,9.836257461E0
1.434741746E1,8.337661743E-2,7.319778442E-2,9.838740234E0,9.839365781E0
1.435738554E1,8.322692871E-2,7.858657837E-2,9.820029144E0,9.820696257E0
1.436735354E1,8.232879639E-2,7.604187012E-2,9.833201752E0,9.833840404E0
1.437732054E1,8.397537231E-2,7.050338745E-2,9.829908600E0,9.830520112E0
1.438728854E1,8.577163696E-2,7.828720093E-2,9.837692413E0,9.838377797E0
1.439725654E1,8.951385498E-2,7.753875732E-2,9.836494904E0,9.837207784E0
1.440722554E1,7.993377686E-2,7.753875732E-2,9.828262024E0,9.828892922E0
1.441719354E1,8.292755127E-2,7.918533325E-2,9.826615448E0,9.827284389E0
1.442716254E1,8.143066406E-2,7.993377686E-2,9.832602997E0,9.833265076E0
1.443713054E1,8.053253174E-2,7.963439941E-2,9.837991791E0,9.838643687E0
1.444709954E1,7.918533325E-2,7.529342651E-2,9.831555176E0,9.832162356E0
1.445706754E1,7.918533325E-2,7.200027466E-2,9.837842102E0,9.838424243E0
1.446703554E1,8.277786255E-2,7.349716187E-2,9.841284943E0,9.841907505E0
1.447700354E1,7.873626709E-2,7.140151978E-2,9.833650818E0,9.834225236E0
1.448697154E1,8.352630615E-2,7.319778442E-2,9.827363892E0,9.827991434E0
1.449693954E1,7.529342651E-2,8.472381592E-2,9.831255798E0,9.831909163E0
1.450690754E1,8.607101440E-2,7.708969116E-2,9.830058289E0,9.830737358E0
1.451687554E1,8.337661743E-2,7.394622803E-2,9.845625916E0,9.846256617E0
1.452684254E1,9.190887451E-2,7.469467163E-2,9.847272491E0,9.847984670E0
1.453681054E1,8.232879639E-2,7.843688965E-2,9.832303619E0,9.832961143E0
1.454677754E1,7.798782349E-2,8.202941895E-2,9.830507355E0,9.831158923E0
1.455674454E1,8.502319336E-2,8.008346558E-2,9.842482452E0,9.843175460E0
1.456671154E1,8.217910767E-2,7.679031372E-2,9.843530273E0,9.844172815E0
1.457667754E1,7.978408813E-2,8.277786255E-2,9.831405487E0,9.832077681E0
1.458664454E1,7.694000244E-2,7.214996338E-2,9.825268250E0,9.825834395E0
1.459661154E1,7.125183105E-2,7.454498291E-2,9.820328522E0,9.820869923E0
1.460657854E1,7.694000244E-2,7.229965210E-2,9.828860779E0,9.829427817E0
1.461654654E1,7.873626709E-2,7.723937988E-2,9.832153931E0,9.832772561E0
1.462651454E1,8.532257080E-2,8.457412720E-2,9.823471985E0,9.824206561E0
1.463648154E1,8.038284302E-2,7.753875732E-2,9.828262024E0,9.828896585E0
1.464644854E1,8.547225952E-2,8.187973022E-2,9.831405487E0,9.832117964E0
1.465641654E1,8.008346558E-2,7.364685059E-2,9.835297394E0,9.835899148E0
1.466638454E1,8.262817383E-2,7.873626709E-2,9.844578094E0,9.845239696E0
1.467635254E1,8.816665649E-2,8.008346558E-2,9.834399261E0,9.835120516E0
1.468631954E1,7.723937988E-2,8.562194824E-2,9.835896149E0,9.836572070E0
1.469628754E1,8.247848511E-2,7.933502197E-2,9.823921051E0,9.824587603E0
1.470625454E1,7.544311523E-2,7.110214233E-2,9.838440857E0,9.838987025E0
1.471622154E1,7.813751221E-2,7.813751221E-2,9.830357666E0,9.830978730E0
1.472618954E1,8.472381592E-2,7.813751221E-2,9.834698639E0,9.835373959E0
1.473615654E1,8.292755127E-2,7.918533325E-2,9.827363892E0,9.828032781E0
1.474612454E1,7.499404907E-2,8.322692871E-2,9.832752686E0,9.833390880E0
1.475609154E1,7.514373779E-2,7.798782349E-2,9.828411713E0,9.829008367E0
1.476605954E1,7.858657837E-2,8.277786255E-2,9.840835876E0,9.841497791E0
1.477602854E1,8.457412720E-2,7.664062500E-2,9.835746460E0,9.836408643E0
1.478599654E1,8.786727905E-2,7.963439941E-2,9.828411713E0,9.829127077E0
1.479596454E1,7.664062500E-2,8.232879639E-2,9.837243347E0,9.837886383E0
1.480593354E1,7.604187012E-2,8.307723999E-2,9.839189301E0,9.839833855E0
1.481590254E1,7.499404907E-2,7.619155884E-2,9.829609222E0,9.830190574E0
1.482587054E1,8.113128662E-2,7.559280396E-2,9.838440857E0,9.839065761E0
1.483583954E1,8.696914673E-2,7.020401001E-2,9.841434631E0,9.842069286E0
1.484580654E1,7.619155884E-2,7.229965210E-2,9.833950195E0,9.834511113E0
1.485577454E1,7.125183105E-2,7.634124756E-2,9.826316071E0,9.826870933E0
1.486574254E1,7.858657837E-2,7.723937988E-2,9.836045837E0,9.836663026E0
1.487570954E1,8.143066406E-2,7.604187012E-2,9.833052063E0,9.833683247E0
1.488567754E1,8.517288208E-2,7.843688965E-2,9.833201752E0,9.833883437E0
1.489564554E1,8.502319336E-2,8.397537231E-2,9.829908600E0,9.830634969E0
1.490561154E1,7.888595581E-2,8.532257080E-2,9.831854553E0,9.832541222E0
1.491557854E1,8.532257080E-2,7.888595581E-2,9.831106110E0,9.831792831E0
1.492554554E1,8.652008057E-2,7.694000244E-2,9.830806732E0,9.831488519E0
1.493551154E1,8.307723999E-2,7.484436035E-2,9.833950195E0,9.834585906E0
1.494547854E1,8.128097534E-2,7.319778442E-2,9.826914825E0,9.827523569E0
1.495544554E1,7.664062500E-2,6.840774536E-2,9.826316071E0,9.826853053E0
1.496541254E1,8.068222046E-2,7.664062500E-2,9.837692413E0,9.838321779E0
1.497537954E1,8.173004150E-2,7.200027466E-2,9.825717316E0,9.826321011E0
1.498534654E1,7.798782349E-2,8.427474976E-2,9.827064514E0,9.827735309E0
1.499531354E1,7.529342651E-2,8.652008057E-2,9.839488678E0,9.840157126E0
1.500528054E1,8.367599487E-2,8.532257080E-2,9.832752686E0,9.833478885E0
1.501524754E1,7.933502197E-2,8.711883545E-2,9.836644592E0,9.837350282E0
1.502521354E1,7.664062500E-2,7.828720093E-2,9.830657043E0,9.831267496E0
1.503518054E1,7.798782349E-2,7.304809570E-2,9.841883698E0,9.842463759E0
1.504514754E1,8.966354370E-2,7.723937988E-2,9.845625916E0,9.846337143E0
1.505511254E1,8.023315430E-2,7.155120850E-2,9.824669495E0,9.825257636E0
1.506507954E1,7.095245361E-2,6.646179199E-2,9.819580078E0,9.820061320E0
1.507504654E1,7.559280396E-2,6.526428223E-2,9.837393036E0,9.837899951E0
1.508501354E1,6.556365967E-2,7.185058594E-2,9.837393036E0,9.837873898E0
1.509497954E1,7.738906860E-2,7.559280396E-2,9.828711090E0,9.829306437E0
1.510494754E1,8.457412720E-2,7.514373779E-2,9.824220428E0,9.824871826E0
1.511491454E1,7.200027466E-2,7.813751221E-2,9.838141479E0,9.838715225E0
1.512488154E1,7.843688965E-2,8.412506104E-2,9.835746460E0,9.836418952E0
1.513484854E1,8.741821289E-2,8.801696777E-2,9.832303619E0,9.833086158E0
1.514481654E1,8.517288208E-2,8.846603394E-2,9.829908600E0,9.830675650E0
1.515478354E1,8.592132568E-2,7.095245361E-2,9.838141479E0,9.838772510E0
1.516475054E1,8.053253174E-2,7.454498291E-2,9.839338989E0,9.839950924E0
1.517471854E1,9.131011963E-2,7.484436035E-2,9.827214203E0,9.827923392E0
1.518468554E1,8.202941895E-2,7.529342651E-2,9.825268250E0,9.825899150E0
1.519465354E1,7.828720093E-2,7.214996338E-2,9.836943970E0,9.837520072E0
1.520462054E1,8.008346558E-2,7.439529419E-2,9.842033386E0,9.842640357E0
1.521458854E1,8.292755127E-2,7.439529419E-2,9.841584320E0,9.842214871E0
1.522455554E1,7.993377686E-2,7.304809570E-2,9.832153931E0,9.832750193E0
1.523452354E1,8.023315430E-2,8.966354370E-2,9.828411713E0,9.829148168E0
1.524449054E1,7.574249268E-2,7.963439941E-2,9.836345215E0,9.836959172E0
1.525445754E1,8.936416626E-2,7.289840698E-2,9.836494904E0,9.837170941E0
1.526442454E1,8.487350464E-2,8.098159790E-2,9.830507355E0,9.831207270E0
1.527439154E1,7.559280396E-2,7.634124756E-2,9.834099884E0,9.834686715E0
1.528435854E1,7.200027466E-2,7.409591675E-2,9.833351440E0,9.833894183E0
1.529432554E1,8.517288208E-2,7.005432129E-2,9.832153931E0,9.832772394E0
1.530429254E1,7.694000244E-2,7.514373779E-2,9.833351440E0,9.833939541E0
1.531425954E1,7.185058594E-2,6.930587769E-2,9.827214203E0,9.827721242E0
1.532422654E1,7.110214233E-2,7.933502197E-2,9.841883698E0,9.842460276E0
1.533419354E1,7.574249268E-2,7.933502197E-2,9.833052063E0,9.833663806E0
1.534416054E1,7.723937988E-2,7.170089722E-2,9.824669495E0,9.825234736E0
1.535412767E1,7.903564453E-2,7.589218140E-2,9.833501129E0,9.834111587E0
1.536409467E1,7.649093628E-2,7.993377686E-2,9.836794281E0,9.837416429E0
1.537406167E1,7.544311523E-2,7.304809570E-2,9.834249573E0,9.834810234E0
1.538402767E1,7.514373779E-2,7.933502197E-2,9.827214203E0,9.827821713E0
1.539399467E1,7.364685059E-2,9.101074219E-2,9.819280701E0,9.819978630E0
1.540396167E1,8.038284302E-2,9.026229858E-2,9.839189301E0,9.839931645E0
1.541392867E1,8.562194824E-2,8.038284302E-2,9.840237122E0,9.840937919E0
1.542389467E1,7.978408813E-2,7.888595581E-2,9.832004242E0,9.832644401E0
1.543386267E1,6.855743408E-2,7.738906860E-2,9.836794281E0,9.837337593E0
1.544382867E1,7.948471069E-2,7.334747314E-2,9.832303619E0,9.832898461E0
1.545379467E1,8.622070312E-2,7.933502197E-2,9.836794281E0,9.837492047E0
1.546376067E1,8.472381592E-2,7.214996338E-2,9.838440857E0,9.839070192E0
1.547372667E1,8.472381592E-2,7.664062500E-2,9.841135254E0,9.841798362E0
1.548369367E1,8.741821289E-2,7.768844604E-2,9.838889923E0,9.839584969E0
1.549366067E1,8.083190918E-2,8.457412720E-2,9.833351440E0,9.834047342E0
1.550362667E1,7.679031372E-2,8.936416626E-2,9.825417938E0,9.826124382E0
1.551359367E1,7.948471069E-2,9.116043091E-2,9.825867004E0,9.826611340E0
1.552355967E1,8.382568359E-2,7.813751221E-2,9.839039612E0,9.839706942E0
1.553352667E1,8.637039185E-2,7.514373779E-2,9.840835876E0,9.841501774E0
1.554349267E1,7.783813477E-2,7.768844604E-2,9.826615448E0,9.827230812E0
1.555346067E1,7.110214233E-2,7.768844604E-2,9.822873230E0,9.823437764E0
1.556342867E1,7.319778442E-2,7.125183105E-2,9.838141479E0,9.838671786E0
1.557339567E1,7.439529419E-2,7.559280396E-2,9.831106110E0,9.831678202E0
1.558336367E1,8.143066406E-2,7.843688965E-2,9.833052063E0,9.833702058E0
1.559333167E1,7.753875732E-2,7.708969116E-2,9.825567627E0,9.826175974E0
1.560329867E1,8.098159790E-2,6.691085815E-2,9.833650818E0,9.834211890E0
1.561326567E1,8.098159790E-2,7.858657837E-2,9.843679962E0,9.844326745E0
1.562323267E1,7.918533325E-2,9.145980835E-2,9.832602997E0,9.833347187E0
1.563320067E1,8.681945801E-2,8.232879639E-2,9.828262024E0,9.828990287E0
1.564316767E1,7.259902954E-2,8.068222046E-2,9.841734009E0,9.842332475E0
1.565313467E1,7.634124756E-2,7.933502197E-2,9.842332764E0,9.842948555E0
1.566310267E1,7.259902954E-2,7.738906860E-2,9.824070740E0,9.824643789E0
1.567306967E1,6.451583862E-2,7.679031372E-2,9.830357666E0,9.830869284E0
1.568303767E1,7.559280396E-2,7.499404907E-2,9.839638367E0,9.840214508E0
1.569300567E1,7.903564453E-2,7.005432129E-2,9.831704865E0,9.832272107E0
1.570297367E1,7.933502197E-2,7.664062500E-2,9.825867004E0,9.826486158E0
1.571294067E1,8.068222046E-2,8.217910767E-2,9.829609222E0,9.830283846E0
1.572290867E1,8.547225952E-2,8.696914673E-2,9.847721558E0,9.848476482E0
1.573287567E1,9.535171509E-2,8.083190918E-2,9.846973114E0,9.847766511E0
1.574284367E1,7.768844604E-2,8.382568359E-2,9.828711090E0,9.829375562E0
1.575281167E1,7.978408813E-2,8.113128662E-2,9.830806732E0,9.831465241E0
1.576277867E1,8.352630615E-2,7.993377686E-2,9.833052063E0,9.833731689E0
1.577274667E1,8.292755127E-2,7.649093628E-2,9.839638367E0,9.840285109E0
1.578271267E1,8.008346558E-2,7.469467163E-2,9.837692413E0,9.838301920E0
1.579267967E1,7.888595581E-2,7.289840698E-2,9.831704865E0,9.832291580E0
1.580264667E1,8.277786255E-2,6.646179199E-2,9.841135254E0,9.841707800E0
1.581261467E1,6.960525513E-2,7.694000244E-2,9.836045837E0,9.836593027E0
1.582258167E1,7.664062500E-2,7.619155884E-2,9.822274475E0,9.822868970E0
1.583254867E1,8.128097534E-2,7.753875732E-2,9.823921051E0,9.824563282E0
1.584251567E1,8.622070312E-2,8.232879639E-2,9.843230896E0,9.843952789E0
1.585248367E1,9.011260986E-2,7.828720093E-2,9.850116577E0,9.850839850E0
1.586245067E1,8.622070312E-2,8.442443848E-2,9.830956421E0,9.831696987E0
1.587241667E1,7.379653931E-2,7.903564453E-2,9.825118561E0,9.825713577E0
1.588238367E1,7.499404907E-2,6.945556641E-2,9.830507355E0,9.831038757E0
1.589235067E1,8.292755127E-2,7.005432129E-2,9.844727783E0,9.845326288E0
1.590231867E1,8.517288208E-2,6.990463257E-2,9.819580078E0,9.820198266E0
1.591228567E1,8.202941895E-2,7.559280396E-2,9.823621674E0,9.824254979E0
1.592225367E1,7.978408813E-2,7.694000244E-2,9.830207977E0,9.830832831E0
1.593222167E1,7.798782349E-2,7.514373779E-2,9.837991791E0,9.838587864E0
1.594218967E1,8.292755127E-2,7.334747314E-2,9.830507355E0,9.831130743E0
1.595215767E1,8.337661743E-2,8.427474976E-2,9.839488678E0,9.840202810E0
1.596212367E1,6.960525513E-2,8.367599487E-2,9.835896149E0,9.836498341E0
1.597209067E1,7.798782349E-2,7.888595581E-2,9.835896149E0,9.836521649E0
1.598205867E1,7.783813477E-2,7.993377686E-2,9.833950195E0,9.834583094E0
1.599202567E1,7.858657837E-2,6.691085815E-2,9.824070740E0,9.824612909E0
1.600199267E1,8.143066406E-2,6.466552734E-2,9.832153931E0,9.832703774E0
1.601196067E1,7.843688965E-2,7.559280396E-2,9.829459534E0,9.830063140E0
1.602192767E1,8.083190918E-2,7.499404907E-2,9.835297394E0,9.835915449E0
1.603189467E1,8.472381592E-2,7.679031372E-2,9.828711090E0,9.829376205E0
1.604186167E1,7.993377686E-2,7.604187012E-2,9.826914825E0,9.827534114E0
1.605182867E1,8.158035278E-2,8.158035278E-2,9.826166382E0,9.826843668E0
1.606179667E1,8.966354370E-2,8.247848511E-2,9.827812958E0,9.828568043E0
1.607176467E1,8.038284302E-2,9.056167603E-2,9.837991791E0,9.838736977E0
1.608173267E1,7.394622803E-2,8.696914673E-2,9.826765137E0,9.827428185E0
1.609170067E1,8.277786255E-2,8.083190918E-2,9.824819183E0,9.825500392E0
1.610166867E1,7.978408813E-2,7.499404907E-2,9.830507355E0,9.831117152E0
1.611163667E1,7.499404907E-2,7.439529419E-2,9.830507355E0,9.831074896E0
1.612160367E1,7.828720093E-2,6.855743408E-2,9.824819183E0,9.825370273E0
1.613157267E1,7.858657837E-2,6.376739502E-2,9.836943970E0,9.837464551E0
1.614154067E1,8.143066406E-2,6.601272583E-2,9.843230896E0,9.843789062E0
1.615150867E1,8.202941895E-2,7.424560547E-2,9.841284943E0,9.841906856E0
1.616147667E1,7.634124756E-2,7.828720093E-2,9.833650818E0,9.834258756E0
1.617144467E1,7.379653931E-2,7.694000244E-2,9.825867004E0,9.826445343E0
1.618141267E1,7.424560547E-2,7.469467163E-2,9.841135254E0,9.841698776E0
1.619138067E1,7.574249268E-2,7.858657837E-2,9.829160156E0,9.829766129E0
1.620134867E1,7.783813477E-2,8.113128662E-2,9.821076965E0,9.821720512E0
1.621131567E1,8.217910767E-2,7.604187012E-2,9.830806732E0,9.831444287E0
1.622128367E1,7.753875732E-2,8.038284302E-2,9.835896149E0,9.836530217E0
1.623125167E1,8.427474976E-2,8.607101440E-2,9.830357666E0,9.831095681E0
1.624121967E1,8.262817383E-2,7.708969116E-2,9.835896149E0,9.836545292E0
1.625118667E1,8.487350464E-2,7.694000244E-2,9.839039612E0,9.839706487E0
1.626115367E1,7.514373779E-2,7.514373779E-2,9.842632141E0,9.843205811E0
1.627112167E1,7.559280396E-2,6.526428223E-2,9.829758911E0,9.830266220E0
1.628108867E1,7.694000244E-2,6.885681152E-2,9.831854553E0,9.832396706E0
1.629105567E1,7.334747314E-2,6.990463257E-2,9.837093658E0,9.837615471E0
1.630102367E1,8.053253174E-2,7.723937988E-2,9.841734009E0,9.842366571E0
1.631099167E1,7.304809570E-2,7.664062500E-2,9.830207977E0,9.830778132E0
1.632095967E1,7.619155884E-2,8.113128662E-2,9.826765137E0,9.827395407E0
1.633092767E1,8.412506104E-2,8.547225952E-2,9.826166382E0,9.826898203E0
1.634089567E1,9.235794067E-2,8.951385498E-2,9.825567627E0,9.826409411E0
1.635086467E1,8.981323242E-2,9.370513916E-2,9.834998016E0,9.835854465E0
1.636083279E1,9.849517822E-2,8.936416626E-2,9.830058289E0,9.830957899E0
1.637080079E1,9.086105347E-2,8.008346558E-2,9.829459534E0,9.830205685E0
1.638076879E1,8.337661743E-2,8.652008057E-2,9.840686188E0,9.841419716E0
1.639073679E1,7.828720093E-2,6.795867920E-2,9.841584320E0,9.842130318E0
1.640070479E1,7.768844604E-2,6.735992432E-2,9.836345215E0,9.836882638E0
